base_id,base_key,latitude,longitude,poi_Transportation Facilities,poi_Leisure & Entertainment,poi_Companies & Enterprises,poi_Healthcare,poi_Commercial & Residential,poi_Tourist Attractions,poi_Automotive,poi_Life Services,poi_Science & Education & Culture,poi_Shopping & Consumer Goods,poi_Sports & Fitness,poi_Hotels & Accommodations,poi_Financial Institutions,poi_Dining & Cuisine
10455,Base_3610001137A1,31.32066536,121.5389328,7,1,4,5,3,1,8,22,7,18,1,0,3,17
10456,Base_3610001137A2,31.31323624,121.54154968,13,0,18,1,5,0,33,10,6,21,1,7,1,8
10457,Base_3610001137A3,31.31362534,121.53804779,12,1,9,4,20,0,7,25,12,46,1,8,0,23
10458,Base_3610001137B1,31.28901672,121.49288177,28,3,21,5,34,1,2,24,52,14,1,3,6,12
10459,Base_3610001137B2,31.27967834,121.4977417,41,2,45,2,26,2,2,42,51,32,3,6,6,37
10460,Base_3610001137B3,31.28746796,121.48879242,38,6,31,11,30,1,6,32,20,110,8,7,15,62
10461,Base_3610001137D1,31.24344635,121.45451355,96,13,149,15,51,2,12,90,43,74,19,16,40,77
10462,Base_3610001137D2,31.24344254,121.45272064,101,16,160,18,44,2,11,100,39,82,19,14,46,84
10463,Base_3610001137D3,31.24544334,121.45085144,69,19,230,20,41,4,19,162,32,129,27,15,54,159
10464,Base_361000113821,31.28144836,121.41677094,20,7,13,9,20,1,7,58,24,71,9,3,12,61
10465,Base_361000113822,31.27769279,121.41814423,13,3,12,15,35,1,2,40,4,65,1,5,6,84
10466,Base_361000113823,31.27687073,121.4151535,20,3,16,17,41,0,5,43,9,87,4,7,6,63
10467,Base_361000113831,31.29661179,121.45521545,25,9,81,8,13,0,8,63,29,62,13,1,2,59
10468,Base_361000113832,31.28873634,121.45729065,7,3,15,4,5,0,3,14,1,11,4,5,0,13
10469,Base_361000113833,31.28588295,121.4475708,23,5,46,3,21,0,10,23,21,23,7,3,2,59
10470,Base_361000113841,31.24977112,121.47635651,25,4,40,4,54,2,10,73,15,918,4,39,14,83
10471,Base_361000113842,31.25421524,121.46173096,37,7,47,18,34,1,11,76,25,102,5,20,7,102
10472,Base_361000113843,31.25243568,121.4696579,38,3,36,11,45,0,1,43,6,53,0,21,2,47
10473,Base_361000113851,31.24790382,121.43360138,35,11,31,12,25,4,4,67,38,51,19,24,6,104
10474,Base_361000113861,31.26877785,121.4492569,27,6,29,16,24,0,7,54,26,205,7,13,0,66
10475,Base_361000113862,31.26690292,121.44987488,23,9,19,9,14,0,8,50,34,103,11,14,0,43
10476,Base_361000113863,31.26573563,121.44705963,20,3,21,5,20,0,8,34,9,43,4,4,0,10
10477,Base_361000113871,31.2990303,121.43744659,26,6,118,4,26,0,9,23,5,20,3,2,4,49
10478,Base_361000113872,31.2980175,121.43693542,24,5,126,4,25,1,4,26,6,21,3,2,5,59
10479,Base_361000113881,31.30696869,121.50769043,67,53,82,21,32,0,9,225,76,187,29,17,24,223
10480,Base_361000113882,31.30696297,121.50778961,66,52,82,21,32,0,9,226,75,192,29,18,24,227
10481,Base_361000113883,31.30676842,121.50452423,52,44,47,12,38,0,2,182,35,126,26,25,10,162
10482,Base_361000113891,31.25854111,121.45202637,48,11,52,17,47,3,11,89,17,145,5,42,6,132
10483,Base_361000113892,31.25870132,121.45419312,43,11,34,27,38,3,3,123,18,108,7,37,6,114
10484,Base_361000113893,31.25858688,121.4532547,46,11,42,16,42,3,4,84,17,137,6,39,6,121
10485,Base_3610001138A1,31.29018784,121.51395416,36,7,85,17,35,3,8,77,22,94,7,29,25,146
10486,Base_3610001138A2,31.29050446,121.51417542,40,13,85,17,35,2,7,92,27,126,12,29,27,192
10487,Base_3610001138A3,31.29266739,121.43935394,26,9,74,6,37,3,20,14,8,32,7,5,5,16
10488,Base_3610001138B1,31.31578636,121.50759888,16,5,7,9,13,1,2,29,8,50,4,4,4,41
10489,Base_3610001138B2,31.31015778,121.514534,31,4,14,4,19,3,3,40,27,56,19,4,5,26
10490,Base_3610001138B3,31.30888367,121.50761414,42,27,74,15,36,0,12,121,48,107,23,10,23,147
10491,Base_3610001138C1,31.26774025,121.51325226,30,8,30,3,24,1,7,41,10,44,3,5,9,38
10492,Base_3610001138C2,31.26657677,121.50824738,31,7,27,17,28,1,11,57,10,70,3,6,6,38
10493,Base_3610001138C3,31.26898956,121.51153564,32,10,24,8,31,1,8,66,11,98,4,8,8,50
10494,Base_3610001138E1,31.2666893,121.51392365,27,7,27,3,19,1,5,35,11,35,0,3,4,23
10495,Base_3610001138E2,31.2641964,121.51373291,28,2,63,6,29,1,1,32,11,39,3,2,8,36
10496,Base_361000113A21,31.29072189,121.48884583,55,14,61,23,46,1,8,66,23,127,11,16,21,101
10497,Base_361000113A22,31.29096985,121.4872818,58,15,137,37,46,1,10,77,28,134,11,17,22,106
10498,Base_361000113B61,31.28118896,121.43909454,27,11,52,5,26,2,12,28,30,77,6,1,16,95
10499,Base_361000113B71,31.24803925,121.4524231,74,8,173,11,32,5,17,151,16,364,14,25,33,120
10500,Base_361000113B72,31.24774933,121.45727539,55,3,26,6,22,2,6,35,9,52,4,18,5,22
10501,Base_361000113B73,31.24700356,121.45104218,85,21,220,13,34,3,20,185,19,429,17,29,49,231
10502,Base_361000113B81,31.29831696,121.47161102,29,1,34,12,33,1,12,62,29,87,13,2,9,82
10503,Base_361000113B91,31.28554726,121.52464294,26,9,19,35,23,0,7,104,25,127,8,12,11,59
10504,Base_361000113B92,31.28642273,121.52832794,16,8,11,24,28,2,1,73,6,93,1,12,3,60
10505,Base_361000113B93,31.31179428,121.44367981,11,2,7,11,34,0,1,67,26,98,4,8,6,105
10506,Base_361000113CD1,31.24534035,121.45819092,58,2,32,5,26,2,7,72,15,42,4,18,2,34
10507,Base_361000113E81,31.29701996,121.47710419,22,4,31,10,36,0,16,62,21,66,5,4,5,37
10508,Base_361000113E91,31.23991013,121.41414642,51,11,149,20,35,1,16,95,44,71,15,10,23,178
10509,Base_361000113E92,31.23723412,121.41267395,40,24,91,20,47,1,7,128,49,95,28,34,23,209
10510,Base_361000113E93,31.24043846,121.41214752,63,19,153,16,46,0,18,118,41,84,26,13,29,192
10511,Base_361000113EA1,31.30576706,121.53681183,8,2,13,8,15,0,26,45,8,96,0,6,0,22
10512,Base_361000113EA2,31.30388832,121.54066467,9,0,22,1,6,0,13,7,4,71,2,1,0,1
10513,Base_361000113EA3,31.30433846,121.53501129,16,1,18,8,21,0,20,66,14,95,0,5,0,20
10514,Base_361000113EB1,31.30902481,121.52741241,13,0,3,12,11,2,1,11,4,11,3,7,2,18
10515,Base_361000113EB2,31.30696106,121.52734375,18,2,10,8,16,0,5,37,6,36,3,7,3,25
10516,Base_361000113EB3,31.30652428,121.52545166,16,4,7,10,14,0,1,44,10,34,5,15,5,37
10517,Base_361000113EC1,31.28310585,121.49173737,20,2,15,7,36,1,1,33,40,29,6,8,9,35
10518,Base_361000113EC2,31.2785244,121.49211121,13,4,10,10,34,1,2,65,27,84,2,1,2,42
10519,Base_361000113EC3,31.28107071,121.49082947,13,2,9,8,33,0,1,45,15,29,2,2,7,16
10520,Base_361000113ED1,31.28676796,121.47172546,21,6,22,5,33,1,4,50,16,109,4,7,2,49
10521,Base_361000113ED2,31.28468513,121.47364807,13,3,21,11,38,2,2,45,26,68,8,5,6,34
10522,Base_361000113ED3,31.28318214,121.4712677,17,5,21,9,25,0,5,37,18,77,4,5,2,45
10523,Base_361000113EE1,31.33098984,121.48466492,10,0,14,1,3,0,5,4,5,24,0,1,1,6
10524,Base_361000113EE2,31.32940292,121.48413849,7,1,12,1,4,0,8,17,5,35,0,1,1,12
10525,Base_361000113EE3,31.32673264,121.4817276,19,2,36,1,8,0,28,10,7,28,1,6,3,2
10526,Base_361000113EF1,31.27450562,121.44802094,27,14,17,61,28,0,17,117,36,202,19,9,6,146
10527,Base_361000113EF2,31.30438232,121.53874969,10,1,23,1,12,0,16,10,6,91,0,2,0,10
10528,Base_361000113F01,31.25042343,121.4353714,36,16,38,5,19,4,5,34,44,40,19,13,6,80
10529,Base_361000113F02,31.25027084,121.43575287,42,17,39,6,20,5,5,34,43,41,19,13,5,86
10530,Base_361000113F11,31.2835331,121.4564743,17,1,7,4,14,2,2,26,4,22,6,1,2,7
10531,Base_361000113F12,31.28194427,121.4596405,21,5,20,7,19,2,2,53,4,64,7,1,5,30
10532,Base_361000113F13,31.28121185,121.45133972,31,0,18,7,24,2,0,42,38,29,16,5,15,11
10533,Base_361000113F31,31.31996346,121.53466034,10,6,4,17,5,1,2,42,15,71,5,2,4,64
10534,Base_361000113F32,31.31607246,121.53421021,20,12,5,13,15,1,0,55,26,80,10,8,4,76
10535,Base_361000113F33,31.31986618,121.53403473,8,5,4,17,6,2,2,42,16,71,5,2,4,64
10536,Base_361000113F41,31.27369499,121.42874146,29,2,23,9,15,5,11,19,5,53,3,5,0,42
10537,Base_361000113F42,31.27146149,121.43313599,18,1,11,17,11,1,9,31,14,58,7,3,7,21
10538,Base_361000113F43,31.27196312,121.43107605,19,0,15,14,13,6,7,24,14,67,8,3,1,28
10539,Base_361000113F51,31.26014137,121.50843811,47,6,105,21,45,4,9,34,8,40,3,7,22,95
10540,Base_361000113F52,31.25776482,121.5109024,29,8,83,7,34,3,6,41,21,51,10,5,7,26
10541,Base_361000113F81,31.25837135,121.49456787,26,1,28,6,26,0,8,26,6,17,4,12,2,8
10542,Base_361000113FB1,31.33795357,121.50964355,7,0,2,7,6,4,0,28,13,16,5,0,3,18
10543,Base_361000113FB2,31.33718681,121.51113129,9,2,1,5,6,3,1,26,16,19,7,0,3,18
10544,Base_361000113FB3,31.33624649,121.50453186,12,1,0,1,3,3,1,1,4,0,2,0,0,0
10545,Base_361000113FC1,31.26179886,121.43752289,26,1,6,11,22,3,2,55,12,105,3,9,5,62
10546,Base_361000113FC2,31.25868225,121.43916321,39,1,29,8,26,1,9,72,19,70,3,20,5,82
10547,Base_361000113FC3,31.25737381,121.43467712,33,2,14,10,22,3,4,52,17,50,7,9,3,55
10548,Base_361000113FE1,31.23926353,121.42024994,36,11,12,4,26,0,8,52,17,93,7,10,9,64
10549,Base_361000113FE2,31.23654366,121.42365265,60,16,78,14,17,0,11,97,18,53,9,15,16,69
10550,Base_361000113FE3,31.23740578,121.42250824,36,12,15,8,22,0,9,62,15,34,7,15,6,43
10551,Base_361000113FF1,31.25022888,121.43512726,39,17,40,7,19,5,5,38,45,41,19,13,4,84
10552,Base_361000113FF2,31.25132942,121.43809509,32,14,35,3,17,4,6,35,34,122,16,4,12,128
10553,Base_361000113FF3,31.25309372,121.43367767,8,9,4,3,12,3,3,32,16,37,7,3,3,14
10554,Base_361000114001,31.27155495,121.47100067,47,29,80,16,76,2,19,186,69,397,38,7,15,211
10555,Base_361000114002,31.2714138,121.47431946,76,44,91,22,75,3,18,194,76,426,49,6,17,265
10556,Base_361000114003,31.27216721,121.47162628,76,29,86,15,68,2,20,193,70,425,34,6,18,231
10557,Base_361000114051,31.27830887,121.50748444,35,8,34,22,34,1,4,117,41,184,10,22,22,101
10558,Base_361000114052,31.27590752,121.51046753,36,10,34,56,37,2,3,124,57,256,17,16,30,194
10559,Base_361000114053,31.27471161,121.50668335,50,7,36,22,44,0,2,128,50,182,21,24,18,120
10560,Base_361000114061,31.33071518,121.50656128,8,3,11,8,6,0,4,24,21,31,5,2,2,23
10561,Base_361000114062,31.32419586,121.51501465,11,2,12,3,14,1,11,29,7,36,10,2,0,14
10562,Base_361000114063,31.32216644,121.50224304,13,4,26,12,7,0,1,29,22,14,10,1,1,27
10563,Base_3610001140A1,31.28774071,121.50246429,25,1,40,0,33,2,3,11,47,4,1,4,1,12
10564,Base_3610001140B1,31.24697876,121.43647766,73,21,100,38,27,4,3,171,56,85,29,47,32,159
10565,Base_3610001140B3,31.27680779,121.4258728,33,1,30,14,25,0,21,54,13,61,4,12,0,39
10566,Base_3610001140C1,31.3207283,121.43669128,5,9,10,12,19,0,2,48,11,74,2,4,10,77
10567,Base_3610001140C2,31.31319046,121.44143677,15,4,9,13,36,0,1,61,14,79,0,8,4,37
10568,Base_3610001140C3,31.31285667,121.43464661,13,0,4,7,22,1,2,69,5,97,3,1,2,30
10569,Base_3610001140D1,31.3237133,121.47373199,9,3,11,6,7,1,2,17,5,28,1,4,4,29
10570,Base_3610001140D3,31.32574844,121.45560455,14,3,2,7,19,0,1,40,10,71,3,3,2,36
10571,Base_3610001140F2,31.25828362,121.4549942,40,7,33,30,33,2,3,151,20,107,5,31,5,118
10572,Base_3610001140F3,31.25509262,121.47132874,43,5,26,17,43,0,2,73,16,128,4,21,10,67
10573,Base_361000114101,31.24563789,121.50096893,59,5,42,3,11,4,8,11,4,12,4,7,53,35
10574,Base_361000114121,31.24207878,121.43344116,103,41,81,37,52,1,13,252,60,201,34,24,27,309
10575,Base_361000114122,31.23571968,121.42549133,60,17,83,20,24,0,10,111,18,64,12,18,19,94
10576,Base_361000114123,31.24154282,121.43305969,98,41,95,31,56,2,16,250,62,198,35,23,30,313
10577,Base_361000114141,31.29659081,121.42753601,7,1,7,7,12,1,1,12,1,30,1,0,1,9
10578,Base_361000114142,31.29246521,121.43383789,20,0,99,8,32,0,25,7,6,14,1,3,3,20
10579,Base_361000114143,31.29236794,121.43217468,9,0,110,7,24,0,18,7,7,12,2,1,2,11
10580,Base_361000114151,31.24610519,121.43732452,76,26,110,42,34,3,4,219,59,123,32,52,32,165
10581,Base_361000114152,31.2461586,121.43984985,74,22,82,33,35,2,6,175,42,100,23,42,21,144
10582,Base_361000114153,31.24520111,121.43746185,75,29,127,45,39,5,5,229,62,132,37,55,31,170
10583,Base_361000114191,31.28828812,121.44047546,36,11,104,7,37,1,14,46,27,48,23,4,4,22
10584,Base_361000114241,31.28169441,121.44127655,25,12,27,2,14,3,8,27,22,66,9,1,14,75
10585,Base_361000114242,31.28158379,121.44120789,23,12,28,2,14,3,8,27,23,68,8,1,14,84
10586,Base_361000114271,31.32890129,121.53612518,13,3,5,13,17,2,7,43,7,129,5,5,5,92
10587,Base_361000114272,31.32648659,121.53865814,6,0,10,3,9,0,10,16,5,32,7,1,0,9
10588,Base_361000114273,31.32350349,121.5359726,11,1,11,15,10,0,6,20,10,38,2,2,3,10
10589,Base_3610001144A1,31.30441475,121.51878357,9,10,14,4,11,0,5,4,10,9,8,1,1,22
10590,Base_3610001144A2,31.30390358,121.51694489,39,23,39,13,20,0,24,57,23,136,13,5,2,78
10591,Base_3610001144A3,31.3037796,121.51713562,40,19,37,10,19,0,21,41,23,99,13,5,2,67
10592,Base_3610001148F1,31.29096413,121.52378082,18,1,10,2,9,0,13,28,4,43,0,4,2,13
10593,Base_3610001148F2,31.28733253,121.52999115,16,5,9,10,29,1,0,55,7,84,1,6,6,48
10594,Base_3610001148F3,31.28734016,121.51856995,16,0,28,11,12,0,7,39,12,111,0,3,9,35
10595,Base_361000120151,30.80238342,121.41832733,3,0,16,0,1,0,0,6,0,0,0,0,0,0
10596,Base_361000120152,30.79268456,121.42366028,2,0,0,0,0,0,1,0,0,0,0,0,0,0
10597,Base_361000120153,30.79650116,121.41012573,11,1,9,8,1,1,7,24,2,96,0,5,4,54
10598,Base_361000120191,30.83231354,121.46906281,9,4,18,9,6,2,5,66,6,128,0,14,6,59
10599,Base_361000120192,30.8322258,121.49130249,0,0,0,1,1,0,0,0,0,0,1,0,0,0
10600,Base_361000120193,30.82307625,121.46110535,3,0,2,0,0,0,4,2,0,1,0,0,0,0
10601,Base_3610001201A1,30.87277222,121.42081451,2,0,13,0,0,0,0,0,0,1,0,0,0,0
10602,Base_3610001201A2,30.86171532,121.44449615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603,Base_3610001201A3,30.85723305,121.42173767,1,1,0,0,1,0,1,0,0,1,0,0,0,0
10604,Base_3610001201B1,30.90559196,121.39299011,9,0,10,10,5,5,0,33,4,85,1,3,7,42
10605,Base_3610001201B2,30.89909935,121.39876556,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10606,Base_3610001201B3,30.9028511,121.38470459,5,0,13,1,3,0,3,6,1,5,0,0,0,2
10607,Base_3610001201C1,30.96891212,121.42474365,3,1,4,0,2,0,0,2,0,2,0,0,0,0
10608,Base_3610001201C2,30.96398926,121.42880249,10,4,27,3,3,0,8,36,2,27,3,3,0,70
10609,Base_3610001201C3,30.95972633,121.39955139,4,2,10,1,1,0,0,6,1,11,0,4,1,10
10610,Base_3610001201D1,30.99185944,121.50126648,11,1,25,7,3,1,3,39,6,101,4,4,1,58
10611,Base_3610001201D2,30.98098183,121.5019989,4,0,1,0,4,0,0,2,0,1,0,0,0,2
10612,Base_3610001201D3,30.97831345,121.48418427,2,0,1,0,0,0,1,1,0,1,0,0,0,0
10613,Base_3610001201E1,30.98740005,121.60255432,1,0,7,0,0,0,0,0,0,1,0,0,0,0
10614,Base_3610001201E2,30.97108078,121.63949585,0,0,4,0,0,0,1,2,0,13,0,0,0,0
10615,Base_3610001201E3,30.97662163,121.5949173,1,0,16,0,0,0,0,1,0,3,0,0,0,3
10616,Base_3610001201F1,30.93242455,121.57315826,4,1,1,1,3,0,0,6,5,2,2,0,0,2
10617,Base_3610001201F2,30.92274857,121.59221649,4,0,27,0,1,0,2,0,0,1,0,0,0,0
10618,Base_3610001201F3,30.92513847,121.57395172,16,1,9,5,4,5,5,53,4,89,1,3,0,62
10619,Base_361000120201,30.98731804,121.6449585,10,1,22,1,0,0,3,7,1,109,2,4,2,25
10620,Base_361000120202,30.98613358,121.66470337,3,0,2,0,0,0,0,1,0,1,0,0,0,0
10621,Base_361000120203,30.9750061,121.64178467,1,0,3,0,0,0,0,2,0,7,0,0,0,0
10622,Base_361000120211,31.15565681,121.68802643,2,2,4,0,0,0,1,2,1,0,0,4,0,0
10623,Base_361000120212,31.14086151,121.69038391,2,0,0,0,0,0,0,0,0,1,0,8,0,1
10624,Base_361000120213,31.14210892,121.67997742,5,1,0,0,0,1,1,10,0,68,1,16,1,0
10625,Base_361000120221,30.91916847,121.72310638,2,0,3,0,0,0,0,0,0,0,0,0,0,0
10626,Base_361000120222,30.90288925,121.73006439,2,0,9,1,2,0,3,11,4,11,0,5,0,4
10627,Base_361000120223,30.90098763,121.72003937,1,0,11,6,4,0,3,19,4,20,0,1,0,6
10628,Base_361000120231,30.918993,121.49671936,9,1,4,1,10,0,1,2,3,3,0,0,0,4
10629,Base_361000120232,30.91272926,121.51452637,4,0,5,0,0,0,2,2,1,5,0,0,1,3
10630,Base_361000120233,30.89913368,121.5012207,2,0,2,0,2,0,1,1,0,0,1,0,0,0
10631,Base_361000120241,30.90392685,121.4608078,17,1,2,2,1,1,0,3,1,10,7,1,0,9
10632,Base_361000120242,30.89743423,121.45806122,3,1,20,0,1,0,0,0,0,4,0,0,0,4
10633,Base_361000120243,30.90294456,121.45442963,17,3,18,12,4,2,9,54,7,90,1,3,4,49
10634,Base_361000120251,30.91723251,121.45252228,42,7,39,14,25,6,2,103,23,263,8,20,23,110
10635,Base_361000120252,30.91531181,121.45520782,55,14,27,33,21,3,3,103,25,273,7,20,38,135
10636,Base_361000120253,30.91530037,121.45075989,30,9,17,9,21,2,4,75,19,113,3,8,7,44
10637,Base_361000120261,30.89638519,121.8458252,0,0,3,0,0,0,0,4,0,1,0,0,0,1
10638,Base_361000120262,30.88022804,121.85665894,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10639,Base_361000120263,30.88033104,121.84281158,7,1,14,5,4,0,10,28,3,40,1,10,4,28
10640,Base_361000120271,30.92027092,121.79478455,3,0,2,0,0,0,0,0,0,0,0,0,0,0
10641,Base_361000120272,30.90332985,121.80129242,5,1,5,4,6,1,15,17,3,42,0,0,0,23
10642,Base_361000120273,30.90572739,121.77468872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10643,Base_361000120281,30.99237061,121.86841583,1,1,0,0,0,0,0,1,0,0,1,0,0,0
10644,Base_361000120282,30.97604752,121.88282776,0,0,2,0,0,0,0,0,0,1,0,0,0,0
10645,Base_361000120283,30.98169899,121.86321259,11,3,6,2,3,1,5,14,5,61,1,7,2,35
10646,Base_361000120291,30.93106079,121.86296082,10,1,12,6,3,1,3,42,9,63,1,4,6,42
10647,Base_361000120292,30.91975212,121.8761673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10648,Base_361000120293,30.91297913,121.83529663,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10649,Base_3610001202A1,30.99222755,121.72507477,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10650,Base_3610001202A2,30.97446251,121.73816681,10,2,10,13,4,0,0,28,10,71,1,1,6,30
10651,Base_3610001202A3,30.97635269,121.71683502,1,0,7,0,0,1,0,0,0,1,0,0,0,0
10652,Base_3610001202B1,31.0317421,121.84165192,1,1,2,5,1,0,2,2,2,10,0,1,0,1
10653,Base_3610001202B2,31.01735115,121.86208344,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10654,Base_3610001202B3,31.01555824,121.82997894,1,0,0,0,0,0,0,0,0,2,0,0,0,0
10655,Base_3610001202C1,31.03445244,121.78406525,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10656,Base_3610001202C2,31.02204323,121.78634644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10657,Base_3610001202C3,31.02115822,121.77133942,3,1,3,0,0,1,0,5,3,23,0,0,1,1
10658,Base_3610001202D1,31.04239464,121.67736053,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10659,Base_3610001202D2,31.0334568,121.69158936,0,0,15,0,0,0,3,3,0,10,2,6,0,1
10660,Base_3610001202D3,31.02322006,121.66574097,0,0,2,0,0,0,0,1,0,0,0,0,0,0
10661,Base_3610001202E1,31.04249191,121.59169006,8,1,25,4,2,0,17,7,7,19,11,2,0,21
10662,Base_3610001202E2,31.03232002,121.60179138,0,0,48,0,2,0,4,12,1,20,0,0,0,10
10663,Base_3610001202E3,31.03541565,121.59060669,12,7,6,13,8,0,11,64,25,101,8,3,11,48
10664,Base_3610001202F1,31.11165047,121.48986053,0,0,0,0,4,0,0,1,0,1,0,0,0,0
10665,Base_3610001202F2,31.09078026,121.4929657,3,0,2,0,4,1,1,0,0,1,0,2,0,2
10666,Base_3610001202F3,31.08792305,121.47026062,7,0,3,0,0,0,1,0,0,1,0,0,0,0
10667,Base_361000120301,31.05423546,121.7430954,15,4,7,6,9,0,3,29,6,51,5,6,7,27
10668,Base_361000120302,31.0502224,121.74726868,27,2,11,18,23,1,0,93,12,136,2,4,13,33
10669,Base_361000120303,31.04918289,121.74229431,32,3,18,15,12,1,0,61,19,111,1,5,11,92
10670,Base_361000120311,31.04802513,121.75898743,24,5,24,24,16,0,4,88,19,164,3,15,7,71
10671,Base_361000120312,31.04650879,121.76300812,20,0,27,15,17,1,7,53,17,130,2,7,8,26
10672,Base_361000120313,31.04424286,121.75758362,22,6,36,15,11,1,13,51,17,145,3,11,8,31
10673,Base_361000120331,30.81480217,121.43553162,2,0,5,0,0,0,0,0,0,0,0,0,0,0
10674,Base_361000120332,30.80303955,121.45729828,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10675,Base_361000120333,30.80098724,121.42557526,0,0,4,0,0,0,0,4,0,0,0,0,0,0
10676,Base_361000120351,30.8738575,121.54463196,3,0,42,0,0,0,4,6,2,6,0,1,1,2
10677,Base_361000120352,30.87051964,121.55897522,1,0,5,0,0,0,0,1,0,0,1,0,0,0
10678,Base_361000120353,30.85904884,121.53323364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10679,Base_361000120361,30.87815666,121.63089752,1,0,1,0,1,0,0,0,1,0,1,0,0,0
10680,Base_361000120362,30.85732651,121.65683746,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10681,Base_361000120363,30.85152817,121.61589813,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10682,Base_361000120381,31.02497864,121.52085876,5,1,5,2,7,0,3,15,4,24,1,0,0,12
10683,Base_361000120382,31.02405548,121.5315094,5,2,7,4,0,0,5,23,3,72,0,1,3,37
10684,Base_361000120383,31.04255104,121.52700043,12,2,1,1,3,0,0,21,2,6,1,2,1,18
10685,Base_361000120391,30.8355751,121.50577545,4,0,0,0,1,0,0,1,4,0,2,0,0,5
10686,Base_361000120392,30.83419037,121.52345276,7,1,10,5,3,0,8,40,1,82,2,14,6,78
10687,Base_361000120393,30.82683182,121.51483917,3,0,2,0,2,1,0,4,0,4,2,0,0,2
10688,Base_3610001203A1,30.91840363,121.46504974,13,6,22,18,14,1,3,91,12,90,7,4,7,36
10689,Base_3610001203A2,30.91421127,121.46750641,27,3,19,13,13,0,7,77,10,134,3,5,1,109
10690,Base_3610001203A3,30.91426659,121.46128845,15,1,9,14,9,0,0,38,14,104,1,2,2,53
10691,Base_361000120431,31.27346611,121.67022705,5,1,13,0,3,0,4,9,0,6,0,1,1,15
10692,Base_361000120432,31.26622963,121.67534637,5,4,15,1,4,0,6,11,3,11,0,5,0,11
10693,Base_361000120433,31.26815033,121.65718079,7,0,3,0,3,0,2,5,2,7,1,0,0,6
10694,Base_361000120451,30.97619247,121.81365967,9,0,10,4,0,0,11,25,0,70,1,2,0,23
10695,Base_361000120452,30.96967316,121.82628632,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10696,Base_361000120453,30.97017479,121.81303406,8,2,10,11,3,1,5,55,9,41,1,2,6,14
10697,Base_361000120461,31.0184021,121.70734406,2,0,16,0,1,0,0,5,8,5,0,0,0,1
10698,Base_361000120462,30.99106979,121.71199799,1,0,2,0,0,0,0,0,0,4,1,1,0,1
10699,Base_361000120463,30.98912621,121.70075226,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10700,Base_361000120471,31.06764221,121.58332062,3,4,14,2,5,0,30,9,1,25,0,3,1,14
10701,Base_361000120472,31.05342865,121.58599091,8,2,19,4,15,1,3,61,3,91,4,4,4,66
10702,Base_361000120473,31.05174255,121.57782745,2,0,2,1,1,0,2,2,0,13,0,0,0,0
10703,Base_3610001204F1,30.89712524,121.35327148,11,0,0,0,0,0,1,0,0,2,0,0,0,0
10704,Base_3610001204F2,30.88618469,121.36212158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10705,Base_3610001204F3,30.8912487,121.34311676,3,0,24,0,2,0,1,7,0,7,0,0,0,10
10706,Base_361000120501,30.87267494,121.36074066,1,1,8,0,0,0,0,1,0,0,0,0,0,0
10707,Base_361000120502,30.84507942,121.38626862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10708,Base_361000120503,30.84591484,121.35311127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10709,Base_361000120531,30.84659767,121.42359924,1,0,20,0,0,0,0,0,0,0,0,0,0,0
10710,Base_361000120532,30.84028435,121.43429565,2,0,13,0,1,0,0,0,0,1,0,0,0,0
10711,Base_361000120533,30.83425522,121.42362976,7,1,16,1,7,0,2,22,4,75,0,3,2,29
10712,Base_361000120571,30.89884567,121.8057785,4,0,0,2,2,1,4,11,5,42,1,0,0,22
10713,Base_361000120572,30.86145782,121.80263519,0,0,4,1,1,0,0,0,0,3,0,0,0,2
10714,Base_361000120573,30.85945702,121.7927475,2,0,0,0,1,0,0,0,0,0,0,0,0,0
10715,Base_361000120581,30.91892052,121.75121307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10716,Base_361000120582,30.90612793,121.75611115,1,0,4,3,4,0,1,8,5,12,0,0,1,2
10717,Base_361000120583,30.9043541,121.74062347,0,0,24,0,1,0,0,2,0,1,0,1,0,0
10718,Base_361000120591,30.89618683,121.7310791,3,2,10,9,3,1,5,28,4,13,0,8,1,7
10719,Base_361000120592,30.88555527,121.74402618,3,0,10,0,0,0,0,0,0,2,2,0,0,2
10720,Base_361000120593,30.87509727,121.71837616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
